player_name,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,rush_touchdown,fumble,fumble_lost,receptions,targets,receiving_air_yards,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,top_10_next,offense_snaps,total_tds,total_yards,games_missed,age,games_played_season
Cole Turner,2022,23.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,68.0,0.0,0.0,1.0,0.0,4.3,0,158.0,0.0,23.0,12,22.0,5
Cole Kmet,2022,544.0,286.0,2.0,9.0,0.0,1.0,0.0,50.0,65.0,463.0,7.0,8.0,8.0,6.0,139.30000000000000,1,970.0,14.0,553.0,0,23.0,17
Colby Parkinson,2022,322.0,150.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,278.0,2.0,2.0,6.0,1.0,69.2,0,398.0,4.0,322.0,3,23.0,14
Chris Manhertz,2022,42.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,21.0,0.0,1.0,1.0,0.0,10.2,0,149.0,0.0,42.0,11,30.0,6
Chigoziem Okonkwo,2022,450.0,252.0,3.0,2.0,0.0,0.0,0.0,32.0,46.0,353.0,3.0,3.0,6.0,2.0,95.2,0,352.0,6.0,452.0,2,22.0,15
Charlie Woerner,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0,35.0,0.0,0.0,15,24.0,2
Charlie Kolar,2022,49.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,49.0,0.0,0.0,1.0,0.0,8.9,0,34.0,0.0,49.0,16,23.0,1
Cameron Brate,2022,174.0,65.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,251.0,0.0,1.0,4.0,0.0,33.4,0,320.0,0.0,174.0,8,31.0,9
Cade Otton,2022,391.0,174.0,0.0,0.0,0.0,0.0,0.0,42.0,65.0,384.0,2.0,6.0,16.0,2.0,93.10000000000000,0,737.0,4.0,391.0,3,23.0,14
C.J. Uzomah,2022,232.0,105.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,196.0,2.0,1.0,1.0,1.0,56.2,0,438.0,4.0,232.0,5,29.0,12
Brycen Hopkins,2022,109.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,113.0,0.0,1.0,1.0,0.0,17.900000000000000,0,125.0,0.0,109.0,10,25.0,7
Brock Wright,2022,216.0,165.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,72.0,4.0,5.0,5.0,3.0,63.6,0,486.0,8.0,216.0,4,23.0,13
Brevin Jordan,2022,128.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,205.0,0.0,0.0,2.0,0.0,22.800000000000000,0,253.0,0.0,128.0,8,22.0,9
Blake Bell,2022,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0,18.0,0.0,3.0,16,31.0,1
Ben Ellefson,2022,26.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,1.0,1.0,0.0,5.6000000000000000,0,30.0,0.0,26.0,15,25.0,2
Austin Hooper,2022,444.0,130.0,0.0,0.0,0.0,0.0,0.0,41.0,60.0,480.0,2.0,5.0,7.0,2.0,97.4,0,525.0,4.0,444.0,0,27.0,17
Armani Rogers,2022,64.0,57.0,1.0,24.0,0.0,0.0,0.0,5.0,6.0,13.0,0.0,0.0,0.0,0.0,13.800000000000000,0,77.0,0.0,88.0,13,24.0,4
Anthony Firkser,2022,100.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,108.0,0.0,0.0,1.0,0.0,19.0,0,117.0,0.0,100.0,9,27.0,8
Albert Okwuegbunam,2022,95.0,59.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,99.0,1.0,2.0,2.0,0.0,25.5,0,187.0,2.0,95.0,11,24.0,6
Adam Trautman,2022,207.0,123.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,118.0,1.0,2.0,3.0,0.0,44.7,0,423.0,2.0,207.0,5,25.0,12
Zach Ertz,2023,187.0,46.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,332.0,1.0,3.0,7.0,1.0,47.7,1,295.0,2.0,187.0,10,32.0,7
Will Mallory,2023,207.0,89.0,0.0,0.0,0.0,1.0,0.0,18.0,26.0,203.0,0.0,0.0,1.0,0.0,38.700000000000000,0,151.0,0.0,207.0,6,24.0,11
Will Dissly,2023,172.0,120.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,62.0,1.0,1.0,2.0,1.0,40.2,0,274.0,2.0,172.0,5,27.0,12
Tyler Higbee,2023,495.0,246.0,0.0,0.0,0.0,0.0,0.0,47.0,70.0,406.0,2.0,3.0,5.0,2.0,108.5,0,866.0,4.0,495.0,2,30.0,15
Tyler Conklin,2023,621.0,246.0,1.0,0.0,0.0,0.0,0.0,61.0,86.0,595.0,0.0,4.0,9.0,0.0,121.1,0,772.0,0.0,621.0,0,28.0,17
Tucker Kraft,2023,355.0,232.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,156.0,2.0,5.0,8.0,2.0,78.5,1,494.0,4.0,355.0,7,22.0,10
Trey McBride,2023,825.0,420.0,0.0,0.0,0.0,1.0,0.0,81.0,102.0,652.0,3.0,7.0,11.0,3.0,173.5,1,786.0,6.0,825.0,0,23.0,17
Trevon Wesco,2023,21.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,3.1,0,114.0,0.0,21.0,14,27.0,3
Travis Kelce,2023,984.0,470.0,0.0,0.0,0.0,1.0,1.0,93.0,119.0,807.0,5.0,13.0,20.0,5.0,214.4,1,775.0,10.0,984.0,2,33.0,15
Tommy Tremble,2023,194.0,95.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,204.0,3.0,4.0,4.0,3.0,58.4,0,496.0,6.0,194.0,4,23.0,13
Teagan Quitoriano,2023,33.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,5.300000000000000,0,64.0,0.0,33.0,14,23.0,3
T.J. Hockenson,2023,960.0,336.0,0.0,0.0,0.0,1.0,1.0,95.0,126.0,976.0,5.0,9.0,13.0,4.0,216.0,0,790.0,10.0,960.0,2,26.0,15
Stone Smartt,2023,131.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,159.0,1.0,0.0,2.0,0.0,29.100000000000000,0,214.0,2.0,131.0,6,24.0,11
Stephen Sullivan,2023,125.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,255.0,0.0,0.0,0.0,0.0,24.5,0,164.0,0.0,125.0,7,26.0,10
Sam LaPorta,2023,889.0,358.0,1.0,4.0,0.0,0.0,0.0,86.0,117.0,851.0,10.0,11.0,16.0,8.0,229.3,1,981.0,20.0,893.0,0,22.0,17
Ross Dwelley,2023,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0,1.0,1.0,0.0,2.2,0,7.0,0.0,12.0,15,28.0,2
Robert Tonyan,2023,112.0,57.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,145.0,0.0,2.0,3.0,0.0,22.2,0,236.0,0.0,112.0,6,29.0,11
Pharaoh Brown,2023,208.0,121.0,0.0,0.0,0.0,1.0,1.0,13.0,15.0,104.0,1.0,0.0,0.0,0.0,36.8,0,243.0,2.0,208.0,8,29.0,9
Peyton Hendershot,2023,33.0,27.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,23.0,0.0,0.0,2.0,0.0,6.3,0,137.0,0.0,33.0,11,24.0,6
Payne Durham,2023,58.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,69.0,0.0,1.0,1.0,0.0,10.8,0,64.0,0.0,58.0,11,23.0,6
Pat Freiermuth,2023,152.0,73.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,195.0,2.0,2.0,4.0,2.0,44.2,1,328.0,4.0,152.0,9,24.0,8
Noah Gray,2023,298.0,133.0,1.0,1.0,0.0,0.0,0.0,28.0,40.0,270.0,2.0,1.0,3.0,1.0,67.9,0,566.0,4.0,299.0,1,24.0,16
Noah Fant,2023,414.0,177.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,298.0,0.0,1.0,2.0,0.0,71.4,0,494.0,0.0,414.0,3,25.0,14
Nick Vannett,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,0,26.0,0.0,3.0,16,30.0,1
Nick Muse,2023,22.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,3.2,0,2.0,0.0,22.0,16,24.0,1
Nate Adkins,2023,22.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,-5.0,0.0,0.0,0.0,0.0,6.2,0,25.0,0.0,22.0,13,24.0,4
MyCole Pruitt,2023,110.0,51.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,62.0,1.0,1.0,4.0,1.0,26.0,0,192.0,2.0,110.0,8,31.0,9
Mo Alie-Cox,2023,161.0,80.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,222.0,3.0,3.0,4.0,2.0,45.1,0,346.0,6.0,161.0,4,29.0,13
Mike Gesicki,2023,244.0,88.0,0.0,0.0,0.0,0.0,0.0,29.0,43.0,383.0,2.0,3.0,5.0,2.0,61.4,0,505.0,4.0,244.0,2,27.0,15
Michael Mayer,2023,304.0,164.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,227.0,2.0,5.0,7.0,2.0,67.4,0,536.0,4.0,304.0,5,22.0,12
Mark Andrews,2023,544.0,217.0,1.0,0.0,0.0,1.0,0.0,45.0,61.0,443.0,6.0,10.0,14.0,6.0,135.4,1,467.0,12.0,544.0,7,27.0,10
Marcedes Lewis,2023,29.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,2.0,2.0,1.0,12.900000000000000,0,127.0,2.0,29.0,12,39.0,5
Luke Schoonmaker,2023,65.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,81.0,2.0,3.0,5.0,2.0,26.5,0,259.0,4.0,65.0,6,24.0,11
Luke Musgrave,2023,341.0,164.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,338.0,1.0,3.0,6.0,1.0,73.1,0,459.0,2.0,341.0,7,22.0,10
Luke Farrell,2023,155.0,96.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,71.0,0.0,0.0,1.0,0.0,28.5,0,257.0,0.0,155.0,8,25.0,9
Lucas Krull,2023,14.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,33.0,0.0,0.0,0.0,0.0,3.4,0,76.0,0.0,14.0,14,25.0,3
Logan Thomas,2023,496.0,229.0,1.0,2.0,0.0,2.0,2.0,55.0,76.0,471.0,4.0,4.0,9.0,4.0,118.8,0,732.0,8.0,498.0,1,32.0,16
Kylen Granson,2023,368.0,128.0,1.0,2.0,0.0,0.0,0.0,30.0,50.0,402.0,1.0,4.0,6.0,1.0,73.0,0,496.0,2.0,370.0,2,25.0,15
Kyle Pitts,2023,667.0,134.0,1.0,-4.0,0.0,0.0,0.0,53.0,88.0,1029.0,3.0,3.0,5.0,1.0,133.3,0,728.0,6.0,663.0,0,22.0,17
Ko Kieft,2023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,61.0,1.0,1.0,2.0,1.0,7.2,0,48.0,2.0,2.0,14,25.0,3
Kenny Yeboah,2023,28.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,19.0,0.0,0.0,0.0,0.0,4.8,0,48.0,0.0,28.0,15,24.0,2
Juwan Johnson,2023,368.0,145.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,444.0,4.0,7.0,8.0,3.0,89.8,0,555.0,8.0,368.0,4,26.0,13
Julian Hill,2023,48.0,30.0,0.0,0.0,0.0,1.0,1.0,6.0,9.0,29.0,0.0,0.0,1.0,0.0,7.8,0,198.0,0.0,48.0,11,23.0,6
Josiah Deguara,2023,65.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,14.5,0,83.0,0.0,65.0,13,26.0,4
Josh Whyle,2023,94.0,40.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,146.0,1.0,2.0,4.0,1.0,22.4,0,134.0,2.0,94.0,9,23.0,8
Josh Oliver,2023,213.0,162.0,0.0,0.0,0.0,1.0,1.0,22.0,28.0,72.0,2.0,4.0,5.0,2.0,52.3,0,336.0,4.0,213.0,5,26.0,12
Jordan Akins,2023,132.0,58.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,109.0,0.0,0.0,0.0,0.0,28.2,0,188.0,0.0,132.0,4,31.0,13
Jonnu Smith,2023,582.0,357.0,1.0,0.0,0.0,1.0,1.0,50.0,68.0,458.0,3.0,6.0,9.0,2.0,119.20000000000000,1,604.0,6.0,582.0,2,28.0,15
Johnny Mundt,2023,172.0,94.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,114.0,1.0,2.0,4.0,1.0,38.2,0,167.0,2.0,172.0,8,28.0,9
John FitzPatrick,2023,12.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2,0,10.0,0.0,12.0,16,23.0,1
John Bates,2023,151.0,65.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,175.0,0.0,1.0,3.0,0.0,34.1,0,424.0,0.0,151.0,3,25.0,14
Jimmy Graham,2023,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,1.0,1.0,7.8,0,44.0,2.0,8.0,15,36.0,2
Jeremy Ruckert,2023,151.0,51.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,139.0,0.0,1.0,1.0,0.0,31.1,0,250.0,0.0,151.0,7,23.0,10
James Mitchell,2023,28.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,4.8,0,65.0,0.0,28.0,15,24.0,2
Jake Ferguson,2023,761.0,425.0,0.0,0.0,0.0,0.0,0.0,71.0,101.0,514.0,5.0,13.0,25.0,5.0,175.1,0,880.0,10.0,761.0,0,24.0,17
Jack Stoll,2023,38.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,25.0,0.0,1.0,2.0,0.0,6.800000000000000,0,168.0,0.0,38.0,12,25.0,5
Isaiah Likely,2023,411.0,216.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,249.0,5.0,6.0,7.0,2.0,101.1,0,435.0,10.0,411.0,4,23.0,13
Irv Smith,2023,115.0,66.0,0.0,0.0,0.0,1.0,1.0,18.0,25.0,105.0,1.0,5.0,6.0,1.0,30.5,0,249.0,2.0,115.0,8,25.0,9
Ian Thomas,2023,41.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,73.0,0.0,0.0,1.0,0.0,5.1,0,78.0,0.0,41.0,12,27.0,5
Hunter Henry,2023,419.0,78.0,0.0,0.0,0.0,1.0,0.0,42.0,59.0,538.0,6.0,5.0,6.0,5.0,115.9,0,618.0,12.0,419.0,4,28.0,13
Hayden Hurst,2023,184.0,67.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,242.0,1.0,3.0,5.0,1.0,38.4,0,318.0,2.0,184.0,8,30.0,9
Harrison Bryant,2023,81.0,35.0,5.0,8.0,0.0,1.0,1.0,13.0,19.0,81.0,3.0,4.0,5.0,3.0,34.9,0,296.0,6.0,89.0,4,25.0,13
Greg Dulcich,2023,22.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,4.2,0,21.0,0.0,22.0,16,23.0,1
Grant Calcaterra,2023,39.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,1.0,1.0,0.0,7.9000000000000000,0,32.0,0.0,39.0,15,24.0,2
Gerald Everett,2023,411.0,275.0,3.0,10.0,0.0,3.0,0.0,51.0,69.0,282.0,3.0,8.0,11.0,3.0,109.10000000000000,0,572.0,6.0,421.0,2,29.0,15
George Kittle,2023,1020.0,483.0,1.0,2.0,0.0,0.0,0.0,65.0,88.0,852.0,6.0,9.0,12.0,3.0,199.20000000000000,1,895.0,12.0,1022.0,1,29.0,16
Geoff Swaim,2023,94.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,60.0,0.0,2.0,2.0,0.0,19.4,0,172.0,0.0,94.0,10,29.0,7
Foster Moreau,2023,173.0,79.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,119.0,1.0,2.0,3.0,1.0,42.3,0,383.0,2.0,173.0,7,26.0,10
Evan Engram,2023,963.0,516.0,0.0,0.0,0.0,3.0,2.0,114.0,140.0,716.0,4.0,7.0,10.0,3.0,222.30000000000000,0,917.0,8.0,963.0,0,28.0,17
Eric Saubert,2023,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.7,0,31.0,0.0,7.0,15,29.0,2
Elijah Higgins,2023,163.0,67.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,128.0,1.0,2.0,2.0,1.0,35.3,0,159.0,2.0,163.0,9,22.0,8
Durham Smythe,2023,366.0,139.0,0.0,0.0,0.0,0.0,0.0,35.0,43.0,284.0,0.0,2.0,5.0,0.0,71.6,0,655.0,0.0,366.0,4,28.0,13
Drew Sample,2023,163.0,173.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,29.0,2.0,3.0,3.0,1.0,48.3,0,437.0,4.0,163.0,3,27.0,14
Donald Parham,2023,285.0,126.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,306.0,4.0,6.0,9.0,4.0,77.5,0,432.0,8.0,285.0,4,26.0,13
Dawson Knox,2023,186.0,96.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,253.0,2.0,4.0,9.0,2.0,48.600000000000000,0,415.0,4.0,186.0,7,26.0,10
Davis Allen,2023,95.0,74.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,24.0,1.0,2.0,2.0,1.0,25.5,0,140.0,2.0,95.0,13,22.0,4
David Njoku,2023,882.0,599.0,0.0,0.0,0.0,2.0,2.0,81.0,119.0,566.0,6.0,8.0,18.0,3.0,191.2,0,970.0,12.0,882.0,1,27.0,16
Darren Waller,2023,429.0,149.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,468.0,1.0,3.0,4.0,1.0,85.9,0,453.0,2.0,429.0,8,30.0,9
Darnell Washington,2023,61.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,11.0,0.0,1.0,2.0,0.0,13.1,0,259.0,0.0,61.0,9,22.0,8
Daniel Bellinger,2023,255.0,134.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,130.0,0.0,1.0,1.0,0.0,50.5,0,529.0,0.0,255.0,4,22.0,13
Dalton Schultz,2023,597.0,237.0,0.0,0.0,0.0,1.0,1.0,53.0,75.0,611.0,5.0,7.0,12.0,5.0,135.7,0,617.0,10.0,597.0,4,27.0,13
Dalton Kincaid,2023,673.0,315.0,0.0,0.0,0.0,1.0,1.0,73.0,89.0,538.0,2.0,5.0,9.0,0.0,145.3,0,699.0,4.0,673.0,1,23.0,16
Dallas Goedert,2023,532.0,282.0,0.0,0.0,0.0,0.0,0.0,51.0,67.0,395.0,3.0,5.0,9.0,3.0,116.2,0,705.0,6.0,532.0,5,28.0,12
Connor Heyward,2023,167.0,94.0,1.0,0.0,0.0,0.0,0.0,23.0,33.0,175.0,0.0,2.0,3.0,0.0,37.7,0,318.0,0.0,167.0,6,24.0,11
Cole Turner,2023,120.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,102.0,0.0,2.0,4.0,0.0,23.0,0,105.0,0.0,120.0,10,23.0,7
Cole Kmet,2023,719.0,290.0,3.0,2.0,0.0,1.0,0.0,73.0,88.0,557.0,6.0,11.0,15.0,5.0,177.1,0,802.0,12.0,721.0,2,24.0,15
Colby Parkinson,2023,247.0,86.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,218.0,2.0,4.0,8.0,1.0,61.7,0,426.0,4.0,247.0,3,24.0,14
Chris Manhertz,2023,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,1.0,0.0,3.6,0,88.0,0.0,16.0,13,31.0,4
Chigoziem Okonkwo,2023,528.0,260.0,2.0,6.0,0.0,0.0,0.0,54.0,76.0,525.0,1.0,3.0,6.0,1.0,111.4,0,692.0,2.0,534.0,0,23.0,17
Charlie Woerner,2023,32.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,1.0,1.0,0.0,6.2,0,87.0,0.0,32.0,14,25.0,3
Charlie Kolar,2023,87.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,88.0,1.0,2.0,2.0,1.0,21.7,0,137.0,2.0,87.0,11,24.0,6
Cade Otton,2023,452.0,220.0,0.0,0.0,0.0,1.0,1.0,47.0,66.0,452.0,4.0,8.0,11.0,4.0,111.2,0,1003.0,8.0,452.0,1,24.0,16
C.J. Uzomah,2023,58.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,64.0,1.0,2.0,4.0,1.0,19.8,0,183.0,2.0,58.0,10,30.0,7
Brycen Hopkins,2023,78.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,66.0,0.0,1.0,1.0,0.0,12.8,0,51.0,0.0,78.0,13,26.0,4
Brock Wright,2023,91.0,49.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,40.0,1.0,1.0,1.0,0.0,28.1,0,262.0,2.0,91.0,9,24.0,8
Brevin Jordan,2023,111.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,65.0,2.0,2.0,2.0,2.0,33.1,0,106.0,4.0,111.0,11,23.0,6
Brenton Strange,2023,35.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,68.0,1.0,3.0,4.0,1.0,14.500000000000000,0,123.0,2.0,35.0,12,22.0,5
Blake Bell,2023,26.0,19.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,30.0,1.0,1.0,1.0,1.0,8.6,0,106.0,2.0,26.0,11,32.0,6
Ben Sims,2023,21.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,30.0,1.0,2.0,2.0,1.0,12.1,0,98.0,2.0,21.0,11,23.0,6
Austin Hooper,2023,234.0,142.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,130.0,0.0,3.0,3.0,0.0,48.4,0,502.0,0.0,234.0,1,28.0,16
Andrew Ogletree,2023,147.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,209.0,2.0,1.0,2.0,1.0,35.7,0,283.0,4.0,147.0,7,25.0,10
Albert Okwuegbunam,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0,32.0,0.0,0.0,16,25.0,1
Adam Trautman,2023,204.0,98.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,226.0,3.0,6.0,13.0,3.0,58.4,0,697.0,6.0,204.0,1,26.0,16
Zach Ertz,2024,654.0,187.0,0.0,0.0,0.0,1.0,0.0,66.0,89.0,686.0,7.0,13.0,20.0,7.0,169.4,,771.0,14.0,654.0,0,33.0,17
Zach Davidson,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,,15.0,0.0,0.0,16,26.0,1
Will Mallory,2024,29.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,83.0,0.0,0.0,0.0,0.0,4.9,,76.0,0.0,29.0,10,25.0,7
Will Dissly,2024,481.0,303.0,0.0,0.0,0.0,0.0,0.0,50.0,64.0,295.0,2.0,4.0,8.0,1.0,110.1,,540.0,4.0,481.0,2,28.0,15
Tyler Higbee,2024,55.0,37.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,19.0,1.0,1.0,4.0,1.0,18.5,,44.0,2.0,55.0,15,31.0,2
Tyler Conklin,2024,449.0,262.0,1.0,0.0,0.0,0.0,0.0,51.0,72.0,358.0,4.0,6.0,9.0,4.0,119.9,,805.0,8.0,449.0,1,29.0,16
Tucker Kraft,2024,707.0,456.0,3.0,6.0,0.0,1.0,1.0,50.0,69.0,374.0,7.0,11.0,14.0,6.0,158.3,,925.0,14.0,713.0,0,23.0,17
Trey McBride,2024,1146.0,513.0,1.0,2.0,1.0,0.0,0.0,111.0,146.0,902.0,2.0,11.0,21.0,2.0,241.8,,934.0,5.0,1148.0,1,24.0,16
Travis Kelce,2024,823.0,341.0,1.0,1.0,0.0,2.0,1.0,97.0,129.0,883.0,3.0,19.0,26.0,3.0,186.4,,940.0,6.0,824.0,1,34.0,16
Tommy Tremble,2024,234.0,125.0,0.0,0.0,0.0,1.0,1.0,23.0,31.0,182.0,2.0,3.0,4.0,2.0,53.4,,433.0,4.0,234.0,7,24.0,10
Tip Reiman,2024,37.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,9.7,,143.0,0.0,37.0,12,22.0,5
Theo Johnson,2024,331.0,149.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,288.0,1.0,0.0,1.0,0.0,66.1,,587.0,2.0,331.0,7,23.0,10
Taysom Hill,2024,89.0,51.0,26.0,225.0,5.0,1.0,1.0,15.0,20.0,87.0,0.0,2.0,2.0,0.0,72.12,,138.0,5.0,332.0,12,34.0,5
T.J. Hockenson,2024,428.0,144.0,0.0,0.0,0.0,0.0,0.0,38.0,57.0,478.0,0.0,4.0,8.0,0.0,78.8,,390.0,0.0,428.0,8,27.0,9
Stone Smartt,2024,208.0,66.0,0.0,0.0,0.0,1.0,1.0,16.0,19.0,192.0,0.0,1.0,1.0,0.0,33.8,,146.0,0.0,208.0,10,25.0,7
Sam LaPorta,2024,726.0,343.0,0.0,0.0,0.0,0.0,0.0,60.0,81.0,580.0,7.0,12.0,19.0,5.0,170.6,,910.0,14.0,726.0,1,23.0,16
Ross Dwelley,2024,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,,26.0,0.0,5.0,16,29.0,1
Pharaoh Brown,2024,65.0,30.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,51.0,0.0,0.0,1.0,0.0,11.5,,176.0,0.0,65.0,9,30.0,8
Peyton Hendershot,2024,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,2.1,,6.0,0.0,11.0,16,25.0,1
Payne Durham,2024,115.0,24.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,124.0,2.0,2.0,2.0,2.0,34.5,,216.0,4.0,115.0,12,24.0,5
Pat Freiermuth,2024,655.0,281.0,0.0,0.0,0.0,3.0,2.0,65.0,77.0,477.0,7.0,12.0,13.0,6.0,164.5,,776.0,14.0,655.0,0,25.0,17
Noah Gray,2024,437.0,210.0,1.0,-4.0,0.0,0.0,0.0,40.0,47.0,309.0,5.0,9.0,9.0,4.0,109.3,,627.0,10.0,433.0,1,25.0,16
Noah Fant,2024,500.0,277.0,0.0,0.0,0.0,0.0,0.0,48.0,61.0,339.0,1.0,2.0,4.0,1.0,98.0,,569.0,2.0,500.0,3,26.0,14
Nick Vannett,2024,135.0,110.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,22.0,3.0,4.0,5.0,3.0,46.5,,298.0,6.0,135.0,5,31.0,12
