player_name,position,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,rush_touchdown,pass_touchdown,interception,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,rush_attempts_redzone,rush_touchdown_redzone,fantasy_points_ppr,total_tds,touches,total_yards,age,games_played_season,top_10_next
Daryl Richardson,RB,2013,121.0,119.0,69.0,215.0,7.0,0.0,0.0,1.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,45.6,0.0,83.0,336.0,23.0,7,0
David Wilson,RB,2013,8.0,11.0,44.0,146.0,7.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,15.4,1.0,46.0,154.0,22.0,5,0
DeAngelo Williams,RB,2013,333.0,373.0,201.0,843.0,20.0,3.0,1.0,0.0,3.0,26.0,36.0,1.0,0.0,1.0,0.0,36.0,1.0,161.6,5.0,227.0,1176.0,30.0,18,0
Deji Karim,RB,2013,-1.0,3.0,12.0,51.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,13.0,50.0,26.0,2,0
DeMarco Murray,RB,2013,350.0,380.0,217.0,1121.0,15.0,9.0,1.0,0.0,3.0,53.0,66.0,1.0,6.0,8.0,1.0,41.0,9.0,257.1,11.0,270.0,1471.0,25.0,14,1
Denard Robinson,RB,2013,0.0,0.0,20.0,66.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000000,0.0,21.0,66.0,22.0,12,0
Dexter McCluster,RB,2013,511.0,258.0,8.0,5.0,3.0,0.0,2.0,1.0,0.0,53.0,82.0,2.0,10.0,11.0,1.0,3.0,0.0,114.6,4.0,61.0,516.0,25.0,15,0
Donald Brown,RB,2013,214.0,236.0,102.0,537.0,8.0,6.0,2.0,0.0,0.0,27.0,35.0,2.0,5.0,7.0,1.0,14.0,5.0,150.1,10.0,129.0,751.0,26.0,15,0
Doug Martin,RB,2013,66.0,57.0,127.0,456.0,17.0,1.0,0.0,0.0,1.0,12.0,24.0,0.0,0.0,2.0,0.0,7.0,1.0,70.2,1.0,139.0,522.0,24.0,6,0
Eddie Lacy,RB,2013,257.0,310.0,284.0,1178.0,25.0,11.0,0.0,0.0,1.0,35.0,44.0,0.0,5.0,5.0,0.0,49.0,11.0,241.5,11.0,319.0,1435.0,23.0,15,1
Edwin Baker,RB,2013,-1.0,3.0,18.0,69.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.8,0.0,20.0,68.0,22.0,1,0
Evan Royster,RB,2013,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,0.0,3.0,3.0,25.0,2,0
Felix Jones,RB,2013,63.0,43.0,48.0,184.0,3.0,0.0,0.0,0.0,1.0,9.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,30.7,0.0,57.0,247.0,26.0,14,0
Frank Gore,RB,2013,141.0,101.0,276.0,1128.0,36.0,9.0,0.0,0.0,3.0,16.0,26.0,0.0,2.0,2.0,0.0,61.0,8.0,187.9,9.0,292.0,1269.0,30.0,16,0
Giovani Bernard,RB,2013,514.0,528.0,170.0,695.0,17.0,5.0,3.0,1.0,1.0,56.0,69.0,3.0,7.0,9.0,2.0,23.0,4.0,219.9,11.0,226.0,1209.0,21.0,16,0
Isaiah Pead,RB,2013,60.0,62.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,1.0,3.0,0.0,3.0,0.0,17.0,0.0,15.0,80.0,23.0,4,0
Jacquizz Rodgers,RB,2013,340.0,358.0,96.0,332.0,15.0,2.0,2.0,0.0,1.0,52.0,62.0,2.0,6.0,8.0,2.0,15.0,2.0,140.2,6.0,148.0,672.0,23.0,15,0
Jamaal Charles,RB,2013,693.0,657.0,259.0,1287.0,12.0,12.0,7.0,2.0,4.0,70.0,102.0,7.0,9.0,18.0,4.0,45.0,11.0,372.0,26.0,329.0,1980.0,26.0,15,1
James Starks,RB,2013,89.0,109.0,89.0,493.0,5.0,3.0,1.0,0.0,1.0,10.0,13.0,1.0,1.0,1.0,1.0,21.0,0.0,92.2,5.0,99.0,582.0,27.0,13,0
Jason Snelling,RB,2013,224.0,183.0,44.0,164.0,6.0,1.0,3.0,0.0,0.0,28.0,33.0,3.0,5.0,5.0,3.0,11.0,1.0,90.8,7.0,72.0,388.0,29.0,13,0
Johnathan Franklin,RB,2013,30.0,27.0,19.0,107.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,5.0,1.0,20.700000000000000,1.0,23.0,137.0,23.0,4,0
Jonathan Dwyer,RB,2013,64.0,51.0,48.0,195.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1.0,1.0,0.0,2.0,0.0,33.9,0.0,56.0,259.0,24.0,13,0
Jonathan Stewart,RB,2013,22.0,22.0,26.0,96.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,15.8,0.0,30.0,118.0,26.0,4,0
Jordan Todman,RB,2013,116.0,96.0,76.0,256.0,11.0,2.0,1.0,1.0,0.0,14.0,25.0,1.0,1.0,2.0,0.0,12.0,2.0,67.2,4.0,90.0,372.0,23.0,15,0
Joseph Randle,RB,2013,61.0,61.0,54.0,164.0,6.0,2.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,6.0,2.0,42.5,2.0,62.0,225.0,21.0,5,0
Justin Forsett,RB,2013,82.0,108.0,6.0,31.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,21.0,113.0,27.0,8,1
Kendall Hunter,RB,2013,13.0,16.0,78.0,358.0,12.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,2.0,54.1,3.0,80.0,371.0,24.0,16,0
Kenjon Barner,RB,2013,7.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,3.4,0.0,8.0,14.0,24.0,3,0
Knile Davis,RB,2013,75.0,91.0,70.0,242.0,10.0,4.0,0.0,0.0,2.0,11.0,15.0,0.0,2.0,3.0,0.0,12.0,4.0,63.7,4.0,81.0,317.0,21.0,14,0
Knowshon Moreno,RB,2013,548.0,473.0,241.0,1038.0,14.0,10.0,3.0,0.0,1.0,60.0,74.0,3.0,10.0,11.0,2.0,37.0,9.0,296.6,16.0,301.0,1586.0,26.0,16,0
Lamar Miller,RB,2013,170.0,171.0,177.0,709.0,24.0,2.0,0.0,0.0,1.0,26.0,35.0,0.0,5.0,6.0,0.0,20.0,2.0,122.9,2.0,203.0,879.0,22.0,16,1
LaMichael James,RB,2013,16.0,14.0,12.0,59.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,14.0,75.0,23.0,7,0
LaRod Stephens-Howling,RB,2013,11.0,11.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,30.0,26.0,1,0
Le'Veon Bell,RB,2013,408.0,454.0,244.0,860.0,21.0,8.0,0.0,0.0,1.0,45.0,66.0,0.0,9.0,14.0,0.0,50.0,8.0,216.8,8.0,289.0,1268.0,21.0,13,1
Leon Washington,RB,2013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,31.0,1,0
LeSean McCoy,RB,2013,539.0,588.0,314.0,1607.0,33.0,9.0,2.0,0.0,1.0,52.0,64.0,2.0,5.0,5.0,1.0,39.0,5.0,329.6,13.0,366.0,2146.0,25.0,16,1
Mark Ingram,RB,2013,68.0,76.0,78.0,386.0,7.0,1.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,13.0,1.0,58.4,1.0,85.0,454.0,23.0,11,0
Marshawn Lynch,RB,2013,316.0,284.0,301.0,1257.0,36.0,12.0,2.0,0.0,4.0,36.0,44.0,2.0,3.0,4.0,2.0,58.0,12.0,274.3,16.0,337.0,1573.0,27.0,16,1
Matt Forte,RB,2013,594.0,515.0,291.0,1339.0,33.0,9.0,3.0,0.0,2.0,74.0,94.0,3.0,10.0,12.0,3.0,52.0,7.0,333.3,15.0,365.0,1933.0,27.0,16,1
Maurice Jones-Drew,RB,2013,290.0,306.0,221.0,758.0,26.0,5.0,1.0,1.0,1.0,39.0,54.0,0.0,4.0,5.0,0.0,27.0,5.0,175.12,6.0,261.0,1056.0,28.0,14,0
Michael Bush,RB,2013,48.0,47.0,63.0,197.0,6.0,3.0,1.0,1.0,0.0,4.0,7.0,1.0,2.0,3.0,1.0,15.0,2.0,50.5,5.0,67.0,245.0,29.0,14,0
Michael Cox,RB,2013,12.0,16.0,22.0,43.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.0,25.0,55.0,24.0,3,0
Mike Gillislee,RB,2013,0.0,0.0,6.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1,0.0,6.0,21.0,22.0,1,0
Mike James,RB,2013,43.0,49.0,60.0,295.0,1.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,49.88,1.0,71.0,340.0,22.0,7,0
Mikel Leshoure,RB,2013,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.0,9.0,23.0,1,0
Montee Ball,RB,2013,145.0,140.0,120.0,559.0,10.0,4.0,0.0,0.0,3.0,20.0,27.0,0.0,4.0,4.0,0.0,23.0,4.0,105.4,4.0,140.0,704.0,22.0,15,0
Peyton Hillis,RB,2013,51.0,59.0,55.0,211.0,6.0,1.0,0.0,0.0,1.0,8.0,15.0,0.0,1.0,3.0,0.0,6.0,1.0,37.2,1.0,63.0,262.0,27.0,6,0
Rashad Jennings,RB,2013,292.0,312.0,163.0,733.0,7.0,6.0,0.0,0.0,0.0,36.0,47.0,0.0,2.0,2.0,0.0,26.0,5.0,174.5,6.0,199.0,1025.0,28.0,15,0
Rashard Mendenhall,RB,2013,134.0,141.0,218.0,687.0,15.0,8.0,0.0,0.0,4.0,18.0,21.0,0.0,1.0,1.0,0.0,30.0,8.0,139.1,8.0,236.0,821.0,26.0,15,0
Ray Rice,RB,2013,321.0,367.0,215.0,660.0,17.0,4.0,0.0,1.0,2.0,58.0,72.0,0.0,7.0,13.0,0.0,38.0,4.0,172.1,4.0,273.0,981.0,26.0,15,0
Reggie Bush,RB,2013,506.0,470.0,223.0,1006.0,21.0,4.0,3.0,1.0,5.0,54.0,79.0,3.0,4.0,7.0,2.0,30.0,3.0,233.2,10.0,277.0,1512.0,28.0,14,0
Robert Turbin,RB,2013,60.0,64.0,77.0,264.0,7.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,6.0,0.0,40.4,0.0,85.0,324.0,23.0,15,0
Ronnie Brown,RB,2013,60.0,55.0,45.0,157.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,10.0,1.0,35.700000000000000,1.0,53.0,217.0,31.0,12,0
Ronnie Hillman,RB,2013,119.0,76.0,55.0,218.0,8.0,1.0,0.0,0.0,2.0,12.0,14.0,0.0,2.0,3.0,0.0,12.0,1.0,48.7,1.0,67.0,337.0,21.0,9,0
Roy Helu,RB,2013,251.0,174.0,62.0,274.0,10.0,4.0,0.0,0.0,2.0,31.0,42.0,0.0,1.0,1.0,0.0,8.0,4.0,107.5,4.0,93.0,525.0,24.0,16,0
Ryan Mathews,RB,2013,189.0,189.0,285.0,1255.0,18.0,6.0,1.0,0.0,2.0,26.0,33.0,1.0,2.0,2.0,1.0,37.0,5.0,209.4,8.0,311.0,1444.0,25.0,16,0
Shane Vereen,RB,2013,265.0,182.0,24.0,132.0,1.0,1.0,2.0,1.0,1.0,26.0,40.0,2.0,4.0,8.0,2.0,5.0,1.0,81.7,5.0,50.0,397.0,24.0,5,0
Shonn Greene,RB,2013,39.0,61.0,77.0,295.0,6.0,4.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,1.0,0.0,13.0,3.0,63.400000000000000,4.0,83.0,334.0,28.0,11,0
Spencer Ware,RB,2013,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,10.0,21.0,1,0
Stepfan Taylor,RB,2013,71.0,60.0,36.0,115.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,26.6,0.0,44.0,186.0,22.0,11,0
Stevan Ridley,RB,2013,62.0,57.0,178.0,773.0,14.0,7.0,0.0,0.0,4.0,10.0,12.0,0.0,1.0,1.0,0.0,33.0,7.0,123.5,7.0,188.0,835.0,24.0,14,0
Steven Jackson,RB,2013,184.0,198.0,146.0,537.0,13.0,6.0,1.0,0.0,0.0,30.0,44.0,1.0,4.0,7.0,1.0,22.0,5.0,144.1,8.0,176.0,721.0,30.0,11,0
Taiwan Jones,RB,2013,55.0,40.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,7.0,78.0,25.0,4,0
Tashard Choice,RB,2013,10.0,19.0,35.0,126.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,2.0,0.0,11.0,0.0,17.6,0.0,39.0,136.0,28.0,12,0
Tashard Choice,RB,2013,5.0,3.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,7.0,31.0,28.0,12,0
Theo Riddick,RB,2013,26.0,17.0,9.0,25.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,15.1,1.0,13.0,51.0,22.0,9,0
Toby Gerhart,RB,2013,88.0,83.0,36.0,283.0,2.0,2.0,0.0,0.0,1.0,13.0,19.0,0.0,2.0,3.0,0.0,5.0,1.0,59.1,2.0,49.0,371.0,26.0,12,0
Trent Richardson,RB,2013,265.0,252.0,144.0,423.0,13.0,2.0,1.0,0.0,2.0,28.0,38.0,1.0,1.0,2.0,1.0,15.0,2.0,111.8,4.0,172.0,688.0,23.0,16,0
Trent Richardson,RB,2013,51.0,51.0,31.0,105.0,3.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,22.6,0.0,38.0,156.0,23.0,16,0
Trent Richardson,RB,2013,0.0,0.0,13.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,9.5,1.0,13.0,35.0,23.0,16,0
Vick Ballard,RB,2013,-5.0,-1.0,13.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,14.0,58.0,23.0,1,0
Willis McGahee,RB,2013,20.0,12.0,89.0,250.0,7.0,1.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,15.0,1.0,38.0,1.0,97.0,270.0,31.0,8,0
Zac Stacy,RB,2013,141.0,149.0,250.0,973.0,23.0,7.0,1.0,0.0,1.0,26.0,35.0,1.0,3.0,4.0,1.0,41.0,6.0,182.4,9.0,276.0,1114.0,22.0,13,0
Adrian Peterson,RB,2014,18.0,20.0,21.0,75.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,11.3,0.0,23.0,93.0,29.0,1,1
Ahmad Bradshaw,RB,2014,300.0,333.0,90.0,425.0,11.0,2.0,6.0,1.0,3.0,38.0,46.0,6.0,13.0,13.0,6.0,19.0,2.0,150.5,14.0,128.0,725.0,28.0,10,0
Alfred Blue,RB,2014,113.0,75.0,169.0,528.0,22.0,2.0,1.0,0.0,0.0,15.0,18.0,1.0,2.0,2.0,1.0,17.0,2.0,97.1,4.0,184.0,641.0,23.0,16,0
Alfred Morris,RB,2014,155.0,154.0,265.0,1074.0,27.0,8.0,0.0,0.0,2.0,17.0,26.0,0.0,1.0,1.0,0.0,49.0,7.0,187.9,8.0,282.0,1229.0,25.0,16,0
Andre Ellington,RB,2014,395.0,365.0,201.0,660.0,26.0,3.0,2.0,0.0,2.0,46.0,64.0,2.0,4.0,5.0,1.0,18.0,3.0,175.5,7.0,247.0,1055.0,25.0,12,0
Andre Williams,RB,2014,130.0,147.0,217.0,721.0,24.0,7.0,0.0,0.0,1.0,18.0,37.0,0.0,2.0,5.0,0.0,38.0,6.0,145.1,7.0,235.0,851.0,22.0,16,0
Anthony Dixon,RB,2014,49.0,44.0,105.0,432.0,7.0,2.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,2.0,0.0,14.0,1.0,68.1,2.0,113.0,481.0,26.0,13,0
Anthony Sherman,RB,2014,71.0,65.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,14.0,1.0,2.0,2.0,1.0,1.0,0.0,23.9,2.0,12.0,79.0,25.0,11,0
Ben Tate,RB,2014,60.0,45.0,106.0,333.0,16.0,4.0,0.0,1.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,24.0,4.0,70.3,4.0,115.0,393.0,26.0,11,0
Ben Tate,RB,2014,0.0,0.0,13.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.8,0.0,13.0,38.0,26.0,11,0
Bernard Pierce,RB,2014,13.0,10.0,93.0,366.0,11.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,20.0,2.0,48.9,2.0,95.0,379.0,23.0,13,0
Bilal Powell,RB,2014,92.0,96.0,33.0,141.0,1.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,4.0,4.0,0.0,6.0,1.0,40.3,1.0,44.0,233.0,25.0,14,0
Bishop Sankey,RB,2014,133.0,148.0,152.0,569.0,12.0,2.0,0.0,0.0,2.0,18.0,23.0,0.0,1.0,1.0,0.0,15.0,2.0,94.2,2.0,170.0,702.0,21.0,16,0
Brandon Bolden,RB,2014,8.0,11.0,28.0,89.0,5.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,1.0,17.7,1.0,30.0,97.0,24.0,9,0
Bryce Brown,RB,2014,176.0,177.0,36.0,126.0,6.0,0.0,0.0,0.0,1.0,16.0,25.0,0.0,1.0,2.0,0.0,3.0,0.0,43.2,0.0,52.0,302.0,23.0,7,0
C.J. Spiller,RB,2014,109.0,153.0,69.0,287.0,11.0,0.0,1.0,0.0,2.0,14.0,16.0,1.0,2.0,2.0,1.0,3.0,0.0,56.6,2.0,83.0,396.0,27.0,7,0
Carlos Hyde,RB,2014,68.0,65.0,83.0,333.0,12.0,4.0,0.0,0.0,1.0,12.0,16.0,0.0,3.0,5.0,0.0,20.0,4.0,73.1,4.0,95.0,401.0,23.0,14,0
Cedric Peerman,RB,2014,27.0,24.0,15.0,43.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,18.0,70.0,27.0,6,0
Charles Sims,RB,2014,190.0,197.0,66.0,185.0,15.0,1.0,0.0,2.0,2.0,19.0,25.0,0.0,0.0,0.0,0.0,5.0,1.0,55.5,1.0,85.0,375.0,23.0,8,0
Chris Johnson,RB,2014,151.0,146.0,155.0,663.0,15.0,1.0,1.0,1.0,1.0,24.0,33.0,1.0,2.0,3.0,1.0,10.0,0.0,112.4,3.0,179.0,814.0,28.0,16,0
Chris Thompson,RB,2014,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.0,5.0,23.0,1,0
Christine Michael,RB,2014,12.0,18.0,34.0,175.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,19.7,0.0,35.0,187.0,23.0,10,0
Cordarrelle Patterson,RB,2014,384.0,159.0,10.0,117.0,2.0,1.0,1.0,5.0,0.0,33.0,62.0,1.0,1.0,2.0,1.0,0.0,0.0,85.1,3.0,43.0,501.0,23.0,16,0
Cyrus Gray,RB,2014,0.0,0.0,8.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.1,1.0,8.0,31.0,24.0,3,0
Damien Williams,RB,2014,187.0,151.0,36.0,122.0,7.0,0.0,1.0,0.0,0.0,21.0,27.0,1.0,4.0,6.0,1.0,11.0,0.0,57.9,2.0,57.0,309.0,22.0,12,0
Dan Herron,RB,2014,173.0,193.0,78.0,351.0,5.0,1.0,0.0,0.0,2.0,21.0,26.0,0.0,1.0,2.0,0.0,9.0,0.0,73.40000000000000,1.0,99.0,524.0,25.0,11,0
Daniel Thomas,RB,2014,96.0,102.0,38.0,143.0,5.0,2.0,0.0,0.0,1.0,10.0,16.0,0.0,2.0,2.0,0.0,9.0,2.0,42.9,2.0,48.0,239.0,26.0,11,0
Darren McFadden,RB,2014,212.0,261.0,155.0,534.0,13.0,2.0,0.0,1.0,1.0,36.0,55.0,0.0,1.0,3.0,0.0,16.0,2.0,117.6,2.0,192.0,746.0,27.0,16,0
Darren Sproles,RB,2014,387.0,404.0,57.0,329.0,5.0,6.0,0.0,1.0,2.0,40.0,61.0,0.0,4.0,6.0,0.0,9.0,5.0,142.6,6.0,97.0,716.0,31.0,15,0
DeAngelo Williams,RB,2014,44.0,57.0,62.0,219.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,28.3,0.0,67.0,263.0,31.0,6,1
DeMarco Murray,RB,2014,416.0,497.0,392.0,1845.0,37.0,13.0,0.0,0.0,5.0,57.0,64.0,0.0,4.0,4.0,0.0,58.0,12.0,346.1,13.0,449.0,2261.0,26.0,16,0
Denard Robinson,RB,2014,124.0,201.0,135.0,582.0,16.0,4.0,0.0,1.0,2.0,23.0,30.0,0.0,0.0,0.0,0.0,13.0,3.0,109.6,4.0,159.0,706.0,23.0,13,0
Devonta Freeman,RB,2014,225.0,170.0,65.0,248.0,10.0,1.0,1.0,0.0,1.0,30.0,37.0,1.0,5.0,6.0,1.0,3.0,0.0,86.3,3.0,95.0,473.0,22.0,16,1
Dexter McCluster,RB,2014,197.0,138.0,40.0,131.0,7.0,0.0,1.0,0.0,0.0,26.0,36.0,1.0,4.0,7.0,1.0,4.0,0.0,64.8,2.0,66.0,328.0,26.0,13,0
Donald Brown,RB,2014,211.0,286.0,85.0,223.0,10.0,0.0,0.0,0.0,1.0,29.0,41.0,0.0,3.0,5.0,0.0,13.0,0.0,72.4,0.0,114.0,434.0,27.0,13,0
Doug Martin,RB,2014,64.0,63.0,134.0,494.0,11.0,2.0,0.0,0.0,0.0,13.0,20.0,0.0,1.0,1.0,0.0,10.0,2.0,80.8,2.0,147.0,558.0,25.0,11,1
Dri Archer,RB,2014,23.0,28.0,10.0,40.0,2.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,13.3,0.0,17.0,63.0,23.0,10,0
Eddie Lacy,RB,2014,427.0,432.0,246.0,1139.0,19.0,9.0,4.0,0.0,3.0,42.0,55.0,4.0,7.0,12.0,2.0,40.0,8.0,270.6,17.0,288.0,1566.0,24.0,16,0
Frank Gore,RB,2014,111.0,102.0,255.0,1106.0,26.0,4.0,1.0,0.0,2.0,11.0,19.0,1.0,0.0,2.0,0.0,30.0,3.0,156.7,6.0,266.0,1217.0,31.0,16,0
Giovani Bernard,RB,2014,349.0,362.0,168.0,680.0,12.0,5.0,2.0,1.0,0.0,43.0,58.0,2.0,4.0,4.0,1.0,31.0,4.0,185.9,9.0,211.0,1029.0,22.0,13,0
Jacquizz Rodgers,RB,2014,173.0,185.0,59.0,217.0,4.0,1.0,1.0,0.0,1.0,29.0,40.0,1.0,2.0,3.0,1.0,9.0,1.0,80.0,3.0,88.0,390.0,24.0,16,0
Jamaal Charles,RB,2014,291.0,314.0,206.0,1033.0,15.0,9.0,5.0,0.0,5.0,40.0,59.0,5.0,8.0,14.0,4.0,27.0,6.0,247.4,19.0,246.0,1324.0,27.0,15,0
James Starks,RB,2014,140.0,121.0,85.0,333.0,14.0,2.0,0.0,0.0,1.0,18.0,29.0,0.0,1.0,1.0,0.0,15.0,2.0,77.3,2.0,103.0,473.0,28.0,14,0
James White,RB,2014,23.0,24.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,11.1,0.0,14.0,61.0,22.0,3,0
Jeremy Hill,RB,2014,215.0,221.0,222.0,1124.0,21.0,9.0,0.0,0.0,5.0,27.0,32.0,0.0,0.0,0.0,0.0,36.0,7.0,208.9,9.0,249.0,1339.0,21.0,16,0
Jerick McKinnon,RB,2014,135.0,174.0,113.0,538.0,12.0,0.0,0.0,1.0,0.0,27.0,40.0,0.0,1.0,1.0,0.0,7.0,0.0,92.3,0.0,140.0,673.0,22.0,11,0
Joe McKnight,RB,2014,64.0,52.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,2.0,2.0,2.0,2.0,0.0,0.0,24.7,4.0,7.0,67.0,26.0,1,0
Jonathan Dwyer,RB,2014,8.0,9.0,18.0,51.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,13.900000000000000,1.0,20.0,59.0,25.0,2,0
Jonathan Stewart,RB,2014,181.0,214.0,175.0,809.0,25.0,3.0,1.0,1.0,2.0,25.0,30.0,1.0,1.0,1.0,1.0,19.0,2.0,143.0,5.0,200.0,990.0,27.0,13,0
Jordan Todman,RB,2014,198.0,198.0,32.0,186.0,4.0,1.0,1.0,0.0,0.0,25.0,37.0,1.0,1.0,2.0,0.0,1.0,0.0,75.4,3.0,57.0,384.0,24.0,15,0
Joseph Randle,RB,2014,23.0,27.0,51.0,343.0,5.0,3.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,50.6,3.0,55.0,366.0,22.0,14,0
Justin Forsett,RB,2014,263.0,326.0,237.0,1266.0,26.0,8.0,0.0,0.0,1.0,44.0,59.0,0.0,1.0,5.0,0.0,46.0,8.0,244.9,8.0,281.0,1529.0,28.0,16,0
Ka'Deem Carey,RB,2014,57.0,43.0,36.0,158.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,0.0,41.0,215.0,21.0,10,0
Kerwynn Williams,RB,2014,11.0,13.0,53.0,246.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,27.7,0.0,55.0,257.0,23.0,4,0
Knile Davis,RB,2014,147.0,157.0,134.0,463.0,17.0,6.0,1.0,0.0,4.0,16.0,25.0,1.0,2.0,5.0,0.0,23.0,5.0,113.0,8.0,150.0,610.0,22.0,15,0
Knowshon Moreno,RB,2014,8.0,9.0,31.0,148.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,1.0,22.600000000000000,1.0,32.0,156.0,27.0,3,0
